Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
WIPRO,18-Aug-25,0.56,0.8,1,0.6,0.79,"4,37,329","3,41,215.00",82
WIPRO,18-Aug-25,1.25,1.2,2,1,1.59,"6,94,200","11,47,282.00",367
WIPRO,14-Aug-25,1.08,1.12,1.75,1.02,1.25,"8,66,042","12,08,486.00",313
WIPRO,14-Aug-25,0.49,0.45,0.73,0.4,0.56,"19,88,785","11,39,269.00",317
WIPRO,14-Aug-25,0.7,0.66,1,0.66,0.8,"56,01,003","46,28,244.00",225
WIPRO,14-Aug-25,0.24,0.24,0.24,0.24,0.24,"78,000","18,720.00",1
WIPRO,13-Aug-25,0.79,1.05,1.2,0.85,1.08,"7,60,812","7,46,524.00",98
WIPRO,13-Aug-25,0.45,0.48,0.59,0.41,0.49,"7,93,348","3,65,912.00",191
WIPRO,13-Aug-25,0.65,0.7,0.72,0.6,0.7,"22,56,296","15,04,049.00",101
WIPRO,13-Aug-25,0.24,0.24,0.24,0.24,0.24,"87,932","21,104.00",1
WIPRO,12-Aug-25,0.99,0.98,1.15,0.51,0.79,"10,04,188","9,52,094.00",156
WIPRO,12-Aug-25,0.35,0.55,0.76,0.55,0.65,"12,78,772","8,68,641.00",69
WIPRO,12-Aug-25,0.49,0.5,0.5,0.3,0.45,"7,94,576","3,47,535.00",173
WIPRO,11-Aug-25,0.4,0.35,0.35,0.35,0.35,"1,188",416,1
WIPRO,11-Aug-25,0.45,0.5,0.5,0.45,0.49,"19,445","9,598.00",13
WIPRO,11-Aug-25,0.85,0.5,0.99,0.5,0.99,"32,045","23,382.00",11
WIPRO,08-Aug-25,538.7,0.35,0.75,0.35,0.4,"3,200","2,325.00",5
WIPRO,08-Aug-25,0.6,0.45,0.55,0.45,0.45,"1,89,913","1,00,338.00",92
WIPRO,08-Aug-25,0.75,1,1,0.75,0.85,"9,000","7,772.00",5
WIPRO,07-Aug-25,0.7,0.6,0.6,0.45,0.6,"6,94,779","3,83,228.00",133
WIPRO,06-Aug-25,0.47,0.24,0.24,0.24,0.24,"1,22,068","29,296.00",1
WIPRO,06-Aug-25,0.24,1.49,1.49,0.75,0.75,"24,704","31,600.00",34
WIPRO,06-Aug-25,0.6,0.61,0.7,0.5,0.7,"14,14,900","8,38,452.00",221
WIPRO,05-Aug-25,0.3,1.25,1.5,0.24,0.24,"1,47,081","72,756.00",53
WIPRO,05-Aug-25,0.52,0.6,0.9,0.5,0.6,"25,52,512","16,78,613.00",236
WIPRO,04-Aug-25,0.84,0.3,0.7,0.3,0.52,"4,86,000","2,41,710.00",32
WIPRO,01-Aug-25,0.5,0.6,0.7,0.6,0.7,"86,818","54,485.00",15
WIPRO,01-Aug-25,0.56,0.55,0.99,0.5,0.84,"20,57,500","12,54,721.00",376
WIPRO,01-Aug-25,0.24,0.3,0.3,0.3,0.3,"90,000","27,000.00",1
WIPRO,31-Jul-25,0.9,0.5,0.5,0.5,0.5,"2,79,000","1,39,500.00",8
WIPRO,31-Jul-25,0.65,0.75,0.75,0.39,0.56,"4,73,773","3,39,382.00",24
WIPRO,31-Jul-25,0.15,0.05,0.05,0.05,0.05,"21,000","1,050.00",2
WIPRO,31-Jul-25,0.75,0.24,0.24,0.24,0.24,"1,80,000","43,200.00",1
WIPRO,30-Jul-25,0.7,1,1,0.65,0.65,"98,41,109","72,98,255.00",726
WIPRO,30-Jul-25,0.4,1.35,1.35,0.05,0.15,"36,308","6,447.00",5
WIPRO,30-Jul-25,1,1.1,1.3,0.73,0.9,"56,000","54,263.00",13
WIPRO,29-Jul-25,0.69,1,1,0.5,0.7,"95,90,659","68,83,616.00","1,198"
WIPRO,29-Jul-25,0.44,1,1.2,0.66,1,"15,44,497","13,27,676.00",126
WIPRO,29-Jul-25,0.4,1.99,1.99,0.25,0.4,"41,438","10,971.00",15
WIPRO,24-Jul-25,0.25,0.44,0.44,0.44,0.44,"1,66,925","73,447.00",13
WIPRO,24-Jul-25,0.25,0.25,0.65,0.25,0.4,"2,62,500","1,19,033.00",144
WIPRO,24-Jul-25,0.51,0.4,0.85,0.4,0.69,"27,88,966","16,81,402.00",200
WIPRO,23-Jul-25,0.25,0.45,0.55,0.45,0.51,"27,000","13,520.00",9
WIPRO,23-Jul-25,0.15,0.15,0.25,0.15,0.25,"33,000","6,990.00",5
WIPRO,22-Jul-25,0.3,0.1,0.15,0.1,0.15,"18,000","2,400.00",5
WIPRO,22-Jul-25,0.25,0.26,0.26,0.25,0.25,"30,000","7,590.00",2
WIPRO,21-Jul-25,0.27,0.25,0.25,0.25,0.25,"3,000",750,3
WIPRO,21-Jul-25,0.3,0.26,0.26,0.25,0.25,"57,598","14,580.00",5
WIPRO,18-Jul-25,0.53,0.25,0.27,0.25,0.27,"1,632",438,4
WIPRO,18-Jul-25,0.55,0.5,0.5,0.3,0.3,"6,800","3,240.00",3
WIPRO,17-Jul-25,0.5,0.5,0.5,0.25,0.3,"7,89,098","2,99,529.00",77
WIPRO,17-Jul-25,0.5,0.5,0.7,0.11,0.55,"9,51,472","4,50,118.00",100
WIPRO,16-Jul-25,0.5,0.5,0.6,0.5,0.5,"2,20,598","1,20,300.00",19
WIPRO,16-Jul-25,0.45,0.44,0.6,0.44,0.5,"23,402","11,637.00",9
WIPRO,15-Jul-25,0.49,0.45,0.45,0.45,0.45,"3,000","1,350.00",1
WIPRO,15-Jul-25,0.4,0.5,0.5,0.35,0.5,"17,000","7,636.00",12
WIPRO,14-Jul-25,0.5,0.45,0.45,0.36,0.4,"2,43,000","1,05,677.00",40
WIPRO,14-Jul-25,0.35,0.3,0.49,0.2,0.49,"3,24,000","1,22,263.00",41
WIPRO,11-Jul-25,0.3,0.31,0.48,0.2,0.35,"14,10,050","5,02,479.00",190
WIPRO,11-Jul-25,0.55,0.6,0.6,0.25,0.5,"19,08,000","9,44,130.00",151
WIPRO,10-Jul-25,0.35,0.34,0.35,0.25,0.3,"31,567","10,533.00",13
WIPRO,10-Jul-25,0.6,0.49,0.55,0.49,0.53,"93,000","47,325.00",11
WIPRO,10-Jul-25,0.55,0.25,0.55,0.25,0.55,"70,509","17,882.00",4
WIPRO,09-Jul-25,0.4,0.5,0.5,0.3,0.35,"8,91,788","4,01,963.00",187
WIPRO,09-Jul-25,0.25,0.5,0.6,0.5,0.6,"3,000","1,616.00",3
WIPRO,09-Jul-25,0.25,0.5,0.99,0.5,0.55,"2,81,341","2,40,913.00",61
WIPRO,07-Jul-25,1,0.25,0.25,0.25,0.25,"3,000",750,1
WIPRO,03-Jul-25,0.4,0.4,0.44,0.35,0.4,"10,21,000","4,17,324.00",93
WIPRO,02-Jul-25,0.25,0.25,0.45,0.25,0.4,"5,61,000","2,19,994.00",12
WIPRO,01-Jul-25,0.25,0.25,0.25,0.25,0.25,880,220,1
WIPRO,27-Jun-25,0.35,0.25,0.25,0.25,0.25,"5,000","1,250.00",1
WIPRO,26-Jun-25,0.9,0.4,0.4,0.35,0.35,"6,31,260","2,50,104.00",36
WIPRO,25-Jun-25,0.25,0.5,0.5,0.5,0.5,272,136,1
WIPRO,25-Jun-25,0.2,0.9,0.9,0.9,0.9,272,245,1
WIPRO,24-Jun-25,0.4,0.2,0.2,0.2,0.2,"1,388",278,1
WIPRO,23-Jun-25,0.5,0.25,0.25,0.25,0.25,"1,388",347,3
WIPRO,23-Jun-25,0.83,0.4,0.4,0.4,0.4,"9,000","3,600.00",2
WIPRO,20-Jun-25,0.5,0.5,0.83,0.25,0.83,"1,06,412","59,160.00",26
WIPRO,19-Jun-25,0.5,0.35,0.5,0.35,0.5,"14,750","6,459.00",10
WIPRO,16-Jun-25,0.75,0.25,0.25,0.25,0.25,"9,000","2,250.00",1
WIPRO,03-Jun-25,0.3,0.3,0.75,0.3,0.75,"1,448",732,2
WIPRO,30-May-25,0.25,0.2,0.7,0.2,0.3,"1,14,000","48,871.00",10
WIPRO,29-May-25,0.25,0.25,0.25,0.25,0.25,"24,000","6,000.00",7
WIPRO,29-May-25,0.49,0.5,0.5,0.5,0.5,"1,50,000","75,000.00",5
WIPRO,28-May-25,0.5,0.5,0.5,0.49,0.49,"1,59,000","79,380.00",3
WIPRO,27-May-25,0.35,0.25,0.25,0.25,0.25,"9,000","2,250.00",2
WIPRO,26-May-25,0.3,0.35,0.35,0.35,0.35,"25,820","9,037.00",13
WIPRO,21-May-25,0.3,0.3,0.3,0.3,0.3,64,19,1
WIPRO,19-May-25,0.1,0.3,0.3,0.3,0.3,"3,958","1,187.00",2
WIPRO,13-May-25,0.35,0.5,0.5,0.5,0.5,"27,150","13,575.00",9
WIPRO,07-May-25,0.52,0.35,0.35,0.35,0.35,"1,188",416,1
WIPRO,07-May-25,0.5,0.7,0.7,0.7,0.7,1,1,1
WIPRO,06-May-25,0.5,0.1,0.1,0.1,0.1,"1,000",100,1
WIPRO,06-May-25,0.85,0.5,0.5,0.5,0.5,1,1,1
WIPRO,25-Apr-25,0.6,0.7,0.85,0.7,0.85,999,787,2
WIPRO,25-Apr-25,0.94,0.5,0.5,0.5,0.5,"79,463","39,732.00",10
WIPRO,24-Apr-25,0.9,0.69,0.69,0.6,0.6,"4,000","2,670.00",4
WIPRO,24-Apr-25,1.25,0.7,1,0.7,0.94,"42,000","40,536.00",12
WIPRO,24-Apr-25,0.25,0.1,0.1,0.1,0.1,"2,446",245,3
WIPRO,23-Apr-25,0.45,0.1,0.25,0.1,0.25,"9,440","1,844.00",9
WIPRO,23-Apr-25,1.24,0.85,1.25,0.85,1.25,"6,000","7,240.00",3
WIPRO,22-Apr-25,0.9,1.3,1.3,1,1.24,"2,93,500","3,06,022.00",28
WIPRO,22-Apr-25,0.9,1.01,1.25,0.55,0.9,"14,23,250","14,40,609.00",391
WIPRO,21-Apr-25,0.9,0.99,1.5,0.71,0.9,"22,31,851","19,97,339.00",252
WIPRO,21-Apr-25,0.75,0.7,1.34,0.7,0.9,"9,02,202","7,62,242.00",94
WIPRO,17-Apr-25,0.5,0.6,0.6,0.45,0.45,"8,972","4,633.00",4
WIPRO,17-Apr-25,0.8,1,1.24,0.67,0.9,"13,73,000","13,40,859.00",147
WIPRO,17-Apr-25,0.6,0.65,0.8,0.65,0.75,"5,72,758","4,13,231.00",23
WIPRO,16-Apr-25,0.8,0.8,1,0.68,0.8,"5,56,001","4,24,802.00",61
WIPRO,16-Apr-25,0.5,0.5,0.5,0.5,0.5,2,1,2
WIPRO,16-Apr-25,0.55,0.51,0.7,0.5,0.6,"10,59,378","5,91,255.00",85
WIPRO,15-Apr-25,0.65,1,1,0.55,0.8,"4,96,770","4,01,777.00",65
WIPRO,15-Apr-25,0.5,0.55,0.75,0.5,0.55,"22,31,780","13,64,190.00",119
WIPRO,15-Apr-25,0.5,0.52,0.52,0.5,0.5,"80,000","40,740.00",5
WIPRO,11-Apr-25,0.5,0.5,0.55,0.45,0.5,"1,91,600","96,558.00",18
WIPRO,11-Apr-25,0.47,0.12,0.7,0.12,0.5,"2,34,900","1,17,357.00",49
WIPRO,11-Apr-25,0.6,0.65,0.65,0.65,0.65,700,455,1
WIPRO,09-Apr-25,0.45,0.5,0.5,0.5,0.5,"10,40,000","5,20,000.00",20
WIPRO,09-Apr-25,0.5,0.5,0.5,0.47,0.47,"5,07,000","2,51,826.00",110
WIPRO,09-Apr-25,0.5,0.6,0.6,0.5,0.6,"4,40,699","2,63,747.00",45
WIPRO,08-Apr-25,0.49,0.3,0.52,0.3,0.5,"3,55,000","1,53,343.00",76
WIPRO,08-Apr-25,0.5,0.5,0.5,0.5,0.5,"16,301","8,151.00",9
WIPRO,08-Apr-25,0.55,0.35,0.45,0.35,0.45,"3,067","1,107.00",4
WIPRO,04-Apr-25,0.52,0.49,0.49,0.49,0.49,408,200,1
WIPRO,03-Apr-25,0.6,0.45,0.6,0.4,0.52,"17,74,556","9,34,241.00",299
WIPRO,28-Mar-25,0.59,0.75,0.75,0.51,0.6,"4,44,000","2,85,440.00",62
WIPRO,27-Mar-25,0.6,0.75,0.75,0.7,0.75,"1,23,767","90,731.00",13
WIPRO,27-Mar-25,0.6,0.6,0.8,0.59,0.59,"4,09,000","2,62,770.00",32
WIPRO,26-Mar-25,0.45,0.5,1,0.5,0.6,"15,83,749","8,93,683.00",63
WIPRO,26-Mar-25,0.5,0.75,0.75,0.5,0.6,"20,21,000","11,60,850.00",74
WIPRO,25-Mar-25,0.5,0.5,0.5,0.45,0.45,"2,13,000","1,03,790.00",30
WIPRO,25-Mar-25,0.8,0.5,0.5,0.5,0.5,"30,000","15,000.00",3
WIPRO,24-Mar-25,0.5,0.5,0.55,0.45,0.5,"10,80,000","5,35,208.00",122
WIPRO,21-Mar-25,0.55,0.8,0.8,0.8,0.8,"1,00,000","80,000.00",2
WIPRO,21-Mar-25,0.48,0.25,0.6,0.11,0.11,"4,33,356","2,12,904.00",70
WIPRO,21-Mar-25,0.3,0.48,0.5,0.3,0.5,"4,11,000","2,05,106.00",68
WIPRO,20-Mar-25,0.3,0.3,0.3,0.3,0.3,"1,60,580","48,174.00",19
WIPRO,20-Mar-25,0.35,0.5,0.55,0.45,0.55,"7,24,000","3,53,986.00",83
WIPRO,20-Mar-25,0.35,0.25,0.5,0.25,0.48,"7,29,000","2,43,194.00",100
WIPRO,19-Mar-25,0.55,0.35,0.35,0.35,0.35,440,154,1
WIPRO,18-Mar-25,0.25,0.3,0.3,0.3,0.3,"1,539",462,2
WIPRO,13-Mar-25,0.7,0.35,0.35,0.35,0.35,"9,000","3,150.00",3
WIPRO,12-Mar-25,0.4,0.5,0.85,0.45,0.55,"20,85,000","12,84,423.00",362
WIPRO,12-Mar-25,0.54,0.8,0.85,0.7,0.7,"8,40,000","6,31,861.00",54
WIPRO,11-Mar-25,0.58,0.55,0.6,0.54,0.54,"2,09,089","1,25,034.00",4
WIPRO,11-Mar-25,0.4,0.5,0.5,0.2,0.4,"5,76,797","2,49,185.00",137
WIPRO,10-Mar-25,0.5,0.51,0.58,0.51,0.58,"2,304","1,266.00",2
WIPRO,10-Mar-25,0.45,0.44,0.47,0.4,0.4,"6,03,996","2,69,488.00",59
WIPRO,07-Mar-25,472.3,0.25,0.25,0.25,0.25,"1,018",255,1
WIPRO,07-Mar-25,0.88,0.5,0.5,0.5,0.5,"4,950","2,475.00",2
WIPRO,07-Mar-25,0.45,0.5,0.5,0.41,0.45,"10,27,077","4,52,156.00",99
WIPRO,06-Mar-25,0.49,0.44,0.45,0.3,0.45,"15,83,923","6,54,496.00",89
WIPRO,05-Mar-25,0.25,0.25,0.5,0.25,0.49,"13,81,000","5,02,068.00",100
WIPRO,04-Mar-25,0.3,0.25,0.25,0.25,0.25,"29,000","7,250.00",5
WIPRO,27-Feb-25,0.76,0.3,0.3,0.3,0.3,"30,000","9,000.00",6
WIPRO,27-Feb-25,0.35,0.25,0.3,0.25,0.3,"4,00,000","1,05,000.00",7
WIPRO,21-Feb-25,0.3,0.35,0.35,0.35,0.35,"1,539",539,2
WIPRO,17-Feb-25,0.5,0.75,0.79,0.75,0.76,158,121,2
WIPRO,13-Feb-25,2,0.3,0.3,0.3,0.3,"1,018",305,1
WIPRO,11-Feb-25,0.49,0.2,0.5,0.15,0.5,"5,30,000","1,17,470.00",18
WIPRO,10-Feb-25,2.64,0.2,0.5,0.2,0.49,"1,207",400,3
WIPRO,30-Jan-25,0.99,0.5,1.7,0.5,0.71,"14,77,648","10,28,744.00",77
WIPRO,30-Jan-25,1,0.92,2.68,0.92,2.64,"3,57,298","7,93,171.00",126
WIPRO,16-Jan-25,0.5,0.99,0.99,0.99,0.99,363,359,2
WIPRO,14-Jan-25,0.99,0.5,0.5,0.5,0.5,413,207,4
WIPRO,10-Jan-25,1.49,0.99,0.99,0.99,0.99,112,111,1
WIPRO,09-Jan-25,0.99,1.49,1.49,1.49,1.49,44,66,1
WIPRO,03-Jan-25,1,0.99,0.99,0.99,0.99,212,210,2
WIPRO,31-Dec-24,3.09,1,1,1,1,112,112,1
WIPRO,26-Dec-24,1,0.99,1,0.5,0.5,"68,000","63,998.00",68
WIPRO,20-Dec-24,1.2,1,1,1,1,306,306,1
WIPRO,16-Dec-24,-,0.5,1.2,0.5,1.2,"1,629","1,456.00",9
WIPRO,04-Nov-24,0.49,0.75,0.75,0.75,0.75,"1,340","1,005.00",1
WIPRO,31-Oct-24,1.99,0.5,0.5,0.47,0.47,"7,500","3,600.00",20
WIPRO,15-Oct-24,1.99,1.99,1.99,1.99,1.99,15,30,1
WIPRO,30-Sep-24,1,1.99,1.99,1.99,1.99,53,105,1
WIPRO,05-Sep-24,0.99,0.75,0.75,0.75,0.75,"1,566","1,175.00",2
WIPRO,29-Aug-24,0.51,1,1,1,1,"1,500","1,500.00",5
WIPRO,16-Aug-24,1,0.5,0.75,0.5,0.51,"23,167","11,875.00",40
WIPRO,26-Jul-24,0.2,1,1,1,1,310,310,1
WIPRO,25-Jul-24,1.25,0.5,0.5,0.5,0.5,"3,000","1,500.00",3
WIPRO,19-Jul-24,1.3,1,1.25,1,1.25,"13,118","16,307.00",34
WIPRO,18-Jul-24,1,1.3,1.3,1.3,1.3,94,122,2
WIPRO,05-Jul-24,0.1,0.2,0.2,0.2,0.2,320,64,1
WIPRO,27-Jun-24,1,1,1,1,1,"1,500","1,500.00",1
WIPRO,27-Jun-24,0.35,0.5,0.5,0.5,0.5,400,200,4
WIPRO,22-Jun-24,0.35,360,360,360,360,"1,000","3,60,000.00",1
WIPRO,21-Jun-24,0.45,0.5,0.5,0.5,0.5,769,385,1
WIPRO,20-Jun-24,1.25,0.35,0.35,0.35,0.35,13,5,2
WIPRO,20-Jun-24,1.08,0.51,1.2,0.51,1,"1,19,500","1,18,944.00",14
WIPRO,19-Jun-24,0.46,0.99,1.5,0.49,1.25,"2,55,948","2,99,521.00",154
WIPRO,19-Jun-24,0.3,0.48,1.42,0.48,1.08,"5,57,997","5,04,664.00",108
WIPRO,12-Jun-24,0.25,0.4,0.5,0.4,0.46,"5,47,000","2,44,337.00",38
WIPRO,11-Jun-24,0.25,0.25,0.25,0.25,0.25,"2,42,500","60,625.00",5
WIPRO,10-Jun-24,0.8,0.25,0.25,0.25,0.25,"3,50,000","87,500.00",6
WIPRO,07-Jun-24,0.5,0.8,0.8,0.8,0.8,250,200,1
WIPRO,04-Jun-24,0.5,0.5,0.5,0.5,0.5,515,258,4
WIPRO,03-Jun-24,1.99,0.5,0.5,0.5,0.5,"1,760",880,8
WIPRO,31-May-24,0.5,0.5,0.5,0.5,0.5,"1,500",750,3
WIPRO,31-May-24,1.99,1.99,1.99,1.99,1.99,70,139,1
WIPRO,30-May-24,2.1,1.99,1.99,1.99,1.99,50,100,1
WIPRO,27-May-24,1,0.5,0.5,0.5,0.5,515,258,2
WIPRO,24-May-24,0.5,0.8,1,0.8,1,195,183,3
WIPRO,03-May-24,1,0.5,0.5,0.5,0.5,"1,893",947,2
WIPRO,29-Apr-24,1,1,1,1,1,265,265,1
WIPRO,26-Apr-24,0.5,1,1,1,1,154,154,2
WIPRO,25-Apr-24,0.25,0.35,0.5,0.35,0.5,134,52,2
WIPRO,24-Apr-24,0.25,0.5,0.5,0.25,0.25,"3,405","1,601.00",9
WIPRO,23-Apr-24,0.15,0.5,0.55,0.5,0.55,"1,71,750","92,075.00",7
WIPRO,23-Apr-24,0.5,0.5,0.5,0.25,0.25,"3,77,025","1,88,506.00",38
WIPRO,22-Apr-24,0.4,0.25,0.6,0.25,0.5,"4,02,269","1,94,042.00",45
WIPRO,19-Apr-24,1.8,0.35,0.4,0.35,0.4,"2,00,000","77,500.00",3
WIPRO,16-Apr-24,0.5,1.8,1.8,1.8,1.8,"15,000","27,000.00",1
WIPRO,16-Apr-24,0.49,1,1,0.35,0.88,"33,566","20,876.00",9
WIPRO,09-Apr-24,0.49,0.5,0.5,0.45,0.49,"6,30,000","3,14,458.00",53
WIPRO,08-Apr-24,0.5,0.5,0.5,0.5,0.5,489,245,1
WIPRO,08-Apr-24,0.99,0.5,0.5,0.21,0.49,"2,92,011","1,34,257.00",24
WIPRO,04-Apr-24,0.99,0.99,1,0.99,0.99,900,894,4
WIPRO,02-Apr-24,0.2,0.99,0.99,0.99,0.99,10,10,1
WIPRO,28-Mar-24,1,0.98,2,0.98,2,"3,000","5,308.00",14
WIPRO,26-Mar-24,1,0.2,0.2,0.2,0.2,132,26,4
WIPRO,06-Mar-24,1,1,1,1,1,65,65,1
WIPRO,04-Mar-24,0.99,0.99,1,0.99,1,397,394,2
WIPRO,01-Mar-24,0.5,0.99,0.99,0.99,0.99,371,367,1
WIPRO,29-Feb-24,0.75,0.99,1,0.99,1,"9,000","8,994.00",14
WIPRO,27-Feb-24,1,0.5,0.5,0.5,0.5,"1,00,000","50,000.00",3
WIPRO,12-Feb-24,1,0.75,0.75,0.75,0.75,863,647,6
WIPRO,02-Feb-24,1.2,1,1,1,1,275,275,3
WIPRO,25-Jan-24,485.05,0.98,2.5,0.98,1.2,"28,327","34,262.00",11
WIPRO,25-Jan-24,0.98,0.5,5,0.5,3.09,"1,57,026","4,82,628.00",250
WIPRO,20-Jan-24,0.99,0.98,0.99,0.98,0.98,461,455,3
WIPRO,15-Jan-24,1.92,0.99,0.99,0.99,0.99,59,58,1
WIPRO,11-Jan-24,0.5,0.5,1.92,0.5,1.92,"2,936","2,352.00",16
WIPRO,02-Jan-24,0.5,0.5,0.5,0.5,0.5,543,272,1
WIPRO,28-Dec-23,0.99,0.75,0.75,0.25,0.25,64,33,2
WIPRO,20-Dec-23,0.5,0.99,0.99,0.99,0.99,125,124,1
WIPRO,30-Nov-23,0.5,0.49,0.49,0.49,0.49,923,452,2
WIPRO,29-Nov-23,0.5,0.5,0.5,0.5,0.5,502,251,1
WIPRO,25-Nov-23,0.5,290,290,290,290,200,"58,000.00",2
WIPRO,13-Nov-23,0.35,0.5,0.5,0.5,0.5,325,163,1
WIPRO,04-Oct-23,0.25,1,1,1,1,6,6,1
WIPRO,04-Sep-23,0.5,0.1,0.1,0.1,0.1,500,50,2
WIPRO,31-Aug-23,0.35,0.99,0.99,0.99,0.99,319,316,1
WIPRO,31-Aug-23,0.5,0.5,0.5,0.5,0.5,"10,500","5,250.00",5
WIPRO,29-Aug-23,1,0.35,0.35,0.35,0.35,"1,00,348","35,122.00",2
WIPRO,25-Aug-23,0.5,0.5,0.5,0.5,0.5,"2,522","1,261.00",4
WIPRO,21-Aug-23,0.5,1,1,1,1,23,23,1
WIPRO,18-Aug-23,0.99,0.5,0.5,0.5,0.5,"4,175","2,088.00",7
WIPRO,18-Aug-23,0.5,0.5,0.5,0.5,0.5,325,163,1
WIPRO,27-Jul-23,1.25,0.01,0.3,0.01,0.3,"1,19,000","22,940.00",3
WIPRO,12-Jul-23,0.5,1,1.25,1,1.25,"1,500","1,821.00",2
WIPRO,07-Jul-23,0.5,0.01,0.5,0.01,0.5,"2,003",512,5
WIPRO,27-Jun-23,0.7,0.3,0.5,0.3,0.5,"4,00,000","1,60,000.00",5
WIPRO,26-Jun-23,0.7,0.7,0.7,0.7,0.7,250,175,1
WIPRO,26-Jun-23,0.45,2.1,2.1,2.1,2.1,250,525,1
WIPRO,23-Jun-23,1.48,0.7,0.7,0.7,0.7,"11,890","8,323.00",51
WIPRO,22-Jun-23,0.99,0.9,1.48,0.9,1.48,820,982,5
WIPRO,21-Jun-23,0.25,0.99,0.99,0.99,0.99,250,248,1
WIPRO,20-Jun-23,1.97,0.25,0.25,0.25,0.25,"8,475","2,119.00",33
WIPRO,25-May-23,0.99,0.5,0.5,0.5,0.5,"10,650","5,325.00",10
WIPRO,22-May-23,0.5,0.99,0.99,0.99,0.99,489,484,1
WIPRO,15-May-23,0.5,0.5,0.5,0.5,0.5,510,255,1
WIPRO,10-May-23,0.5,0.5,0.5,0.5,0.5,1,1,1
WIPRO,05-May-23,0.4,0.5,0.5,0.5,0.5,"1,328",664,5
WIPRO,27-Apr-23,0.85,0.99,1,0.99,1,"1,500","1,493.00",2
WIPRO,01-Apr-23,0.85,0.05,0.05,0.05,0.05,15,1,1
WIPRO,16-Mar-23,0.99,1,1,1,1,763,763,1
WIPRO,08-Mar-23,1,0.99,0.99,0.99,0.99,207,205,1
WIPRO,03-Mar-23,0.95,1,1,1,1,482,482,3
