Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
INFY,19-Mar-25,0.5,0.5,0.5,0.5,0.5,"2,000","1,000.00",1
INFY,18-Mar-25,0.01,0.45,0.45,0.45,0.45,71,32,1
INFY,12-Mar-25,0.49,0.01,0.01,0.01,0.01,"1,000",10,4
INFY,10-Mar-25,0.49,0.25,0.5,0.25,0.49,"8,400","3,532.00",9
INFY,04-Mar-25,0.5,0.4,0.49,0.4,0.49,"2,000",974,3
INFY,03-Mar-25,0.6,0.5,0.5,0.5,0.5,"1,600",800,1
INFY,12-Feb-25,0.5,0.3,0.4,0.3,0.4,"1,055",342,2
INFY,04-Feb-25,0.98,0.5,0.6,0.5,0.6,"13,200","6,770.00",5
INFY,04-Feb-25,0.39,0.5,0.5,0.5,0.5,"10,400","5,200.00",5
INFY,03-Feb-25,1.75,0.25,0.5,0.25,0.39,"5,202","2,075.00",13
INFY,31-Jan-25,1.95,1.75,1.75,1.75,1.75,27,47,1
INFY,31-Jan-25,0.6,0.75,0.75,0.75,0.75,"2,400","1,800.00",1
INFY,30-Jan-25,0.4,0.4,1.2,0.4,0.85,"83,453","69,708.00",54
INFY,30-Jan-25,1,1,1.95,1,1.95,"3,200","4,361.00",2
INFY,29-Jan-25,1,1,1,1,1,800,800,2
INFY,28-Jan-25,0.5,0.4,0.4,0.4,0.4,122,49,1
INFY,27-Jan-25,1,1,1,1,1,"4,000","4,000.00",12
INFY,20-Jan-25,0.6,0.5,0.5,0.5,0.5,"2,400","1,200.00",1
INFY,17-Jan-25,0.5,0.5,1,0.5,1,"13,200","6,611.00",10
INFY,16-Jan-25,0.6,0.68,0.71,0.6,0.6,"7,089","4,852.00",7
INFY,07-Jan-25,0.7,0.6,0.6,0.6,0.6,1,1,1
INFY,06-Jan-25,1,0.7,0.7,0.7,0.7,100,70,1
INFY,27-Dec-24,1.5,1,1,1,1,"4,800","4,800.00",1
INFY,26-Dec-24,1.2,0.98,0.99,0.98,0.99,"15,600","15,296.00",17
INFY,20-Dec-24,0.5,1.02,1.2,1.02,1.2,"2,000","2,230.00",5
INFY,12-Dec-24,0.5,0.5,0.5,0.5,0.5,"9,600","4,800.00",23
INFY,09-Dec-24,0.98,0.6,0.6,0.5,0.5,"4,800","2,580.00",4
INFY,09-Dec-24,0.5,1,1.5,1,1.5,"13,200","18,731.00",16
INFY,04-Dec-24,0.5,0.98,0.98,0.98,0.98,400,392,1
INFY,03-Dec-24,0.5,0.99,0.99,0.5,0.5,"3,600","2,584.00",2
INFY,02-Dec-24,0.9,0.49,0.5,0.49,0.5,"3,600","1,795.00",2
INFY,28-Nov-24,0.5,0.5,0.5,0.5,0.5,800,400,1
INFY,28-Nov-24,0.75,0.5,1,0.5,0.9,"2,248","1,223.00",7
INFY,22-Nov-24,0.5,0.45,1,0.45,0.5,"11,200","5,703.00",17
INFY,18-Nov-24,0.5,0.5,0.5,0.5,0.5,"4,800","2,400.00",2
INFY,14-Nov-24,1.94,0.75,1,0.51,0.75,"17,600","14,909.00",12
INFY,13-Nov-24,-,0.75,1.94,0.75,1.94,"1,600","1,439.00",4
INFY,13-Nov-24,0.5,0.49,0.5,0.49,0.5,"4,000","1,992.00",2
INFY,12-Nov-24,0.5,0.5,0.5,0.5,0.5,38,19,1
INFY,11-Nov-24,0.7,0.5,0.6,0.5,0.5,"24,000","12,100.00",26
INFY,08-Nov-24,1.3,0.6,0.61,0.5,0.5,"9,600","4,964.00",7
INFY,07-Nov-24,1.38,0.5,1.74,0.5,1.3,"13,570","7,104.00",11
INFY,06-Nov-24,0.9,0.5,1.9,0.5,1.38,"2,030","2,265.00",6
INFY,31-Oct-24,1.5,1,1,0.5,0.9,"43,900","41,177.00",61
INFY,31-Oct-24,0.55,1,1,0.5,0.5,"13,200","12,200.00",28
INFY,25-Oct-24,0.25,0.5,0.5,0.5,0.5,300,150,2
INFY,25-Oct-24,1,1.5,1.5,1.5,1.5,"3,700","5,550.00",1
INFY,23-Oct-24,1,0.25,0.25,0.25,0.25,52,13,1
INFY,22-Oct-24,0.54,0.55,0.55,0.55,0.55,500,275,1
INFY,21-Oct-24,1,0.5,1,0.5,1,"12,000","11,957.00",7
INFY,21-Oct-24,0.5,0.5,1,0.5,1,"4,800","2,953.00",14
INFY,17-Oct-24,0.49,1,1,1,1,"1,200","1,200.00",2
